alias_id,place_id,alias
A_12850,P_1939,전복뚝배기
A_12851,P_1939,전복돌솥밥
A_12852,P_1939,해물
A_12853,P_1939,"굴,전복"
A_12854,P_1939,전복
A_12855,P_1939,한식
A_12856,P_1939,횟집
A_12857,P_1939,갈치조림
A_12858,P_1939,전복죽
A_12859,P_1939,수산물
A_12860,P_1939,"해물,생선"
A_12861,P_1940,돼지갈비
A_12862,P_1940,한식
A_12863,P_1940,육류
A_12864,P_1940,갈비
A_12865,P_1940,도련님갈비
A_12866,P_1940,양념갈비
A_12867,P_1940,"육류,고기"
A_12868,P_1940,고기집
A_12869,P_1940,소갈비
A_12870,P_1940,LA갈비
A_12871,P_1940,고기
A_12872,P_1941,브런치
A_12873,P_1941,아침식사
A_12874,P_1941,토스트
A_12875,P_1941,도로록
A_12876,P_1941,패스트푸드
A_12877,P_1941,샌드위치
A_12878,P_1942,파스타
A_12879,P_1942,서양음식
A_12880,P_1942,스테이크
A_12881,P_1942,양식
A_12882,P_1942,도브다이브
A_12883,P_1943,해물
A_12884,P_1943,고등어조림
A_12885,P_1943,한식
A_12886,P_1943,횟집
A_12887,P_1943,도시어부
A_12888,P_1943,생선
A_12889,P_1943,활어회
A_12890,P_1943,해산물
A_12891,P_1943,회
A_12892,P_1943,갈치조림
A_12893,P_1943,사시미
A_12894,P_1943,갈치구이
A_12895,P_1943,수산물
A_12896,P_1943,"해물,생선"
A_12897,P_1944,도연식당
A_12898,P_1944,한식
A_12899,P_1945,도연이네그집
A_12900,P_1945,한식
A_12901,P_1946,도토리키친
A_12902,P_1946,한식
A_12903,P_1946,고기국수
A_12904,P_1946,비빔국수
A_12905,P_1946,멸치국수
A_12906,P_1946,국수
A_12907,P_1946,면요리
A_12908,P_1946,도토리키친 본점
A_12909,P_1947,일식
A_12910,P_1947,우동
A_12911,P_1947,"돈까스,우동"
A_12912,P_1947,사시미
A_12913,P_1947,돈까스
A_12914,P_1947,돈가스
A_12915,P_1947,면요리
A_12916,P_1947,치즈돈까스
A_12917,P_1947,돈까스가있는풍경
A_12918,P_1947,왕돈까스
A_12919,P_1947,가락국수
A_12920,P_1947,덴푸라
A_12921,P_1947,일본요리
A_12922,P_1947,사누키우동
A_12923,P_1947,스시
A_12924,P_1948,일식
A_12925,P_1948,우동
A_12926,P_1948,"돈까스,우동"
A_12927,P_1948,사시미
A_12928,P_1948,돈까스
A_12929,P_1948,돈까스마을
A_12930,P_1948,돈가스
A_12931,P_1948,면요리
A_12932,P_1948,치즈돈까스
A_12933,P_1948,왕돈까스
A_12934,P_1948,가락국수
A_12935,P_1948,덴푸라
A_12936,P_1948,일본요리
A_12937,P_1948,사누키우동
A_12938,P_1948,스시
A_12939,P_1949,"육류,고기"
A_12940,P_1949,육류
A_12941,P_1949,한식
A_12942,P_1949,돈누리
A_12943,P_1949,고기
A_12944,P_1950,돈물국수
A_12945,P_1950,비빔국수
A_12946,P_1950,멸치국수
A_12947,P_1950,한식
A_12948,P_1950,국수
A_12949,P_1950,고기국수
A_12950,P_1950,면요리
A_12951,P_1951,돈물국수
A_12952,P_1951,비빔국수
A_12953,P_1951,멸치국수
A_12954,P_1951,한식
A_12955,P_1951,국수
A_12956,P_1951,고기국수
A_12957,P_1951,면요리
A_12958,P_1952,고등어조림
A_12959,P_1952,생선
A_12960,P_1952,조개구이
A_12961,P_1952,활어회
A_12962,P_1952,해산물
A_12963,P_1952,회
A_12964,P_1952,사시미
A_12965,P_1952,조개
A_12966,P_1952,갈치구이
A_12967,P_1952,해물
A_12968,P_1952,전복
A_12969,P_1952,한식
A_12970,P_1952,횟집
A_12971,P_1952,갈치조림
A_12972,P_1952,조개찜
A_12973,P_1952,돈방석조개구이
A_12974,P_1952,수산물
A_12975,P_1952,"해물,생선"
A_12976,P_1953,"육류,고기"
A_12977,P_1953,한식
A_12978,P_1953,육류
A_12979,P_1953,돈본가
A_12980,P_1953,고기
A_12981,P_1954,"육류,고기"
A_12982,P_1954,돈사돈 별관
A_12983,P_1954,육류
A_12984,P_1954,한식
A_12985,P_1954,돈사돈
A_12986,P_1954,고기
A_12987,P_1955,"육류,고기"
A_12988,P_1955,한식
A_12989,P_1955,육류
A_12990,P_1955,돈사돈
A_12991,P_1955,돈사돈 본점
A_12992,P_1955,고기
A_12993,P_1956,돈삼춘
A_12994,P_1956,한식
A_12995,P_1956,코스요리
A_12996,P_1956,한정식
A_12997,P_1956,정식
A_12998,P_1956,향토음식
A_12999,P_1956,백반
A_13000,P_1957,어묵
A_13001,P_1957,김밥
A_13002,P_1957,분식
A_13003,P_1957,떡볶이
A_13004,P_1957,돌담애분식
A_13005,P_1957,튀김
A_13006,P_1958,치킨
A_13007,P_1958,돌담통닭 함덕점
A_13008,P_1958,프라이드
A_13009,P_1958,닭
A_13010,P_1958,닭요리
A_13011,P_1958,돌담통닭
A_13012,P_1958,양념치킨
A_13013,P_1958,후라이드
A_13014,P_1959,돌솥마당
A_13015,P_1960,돌하르방식당
A_13016,P_1960,한식
A_13017,P_1961,김밥
A_13018,P_1961,동대문엽기떡볶이
A_13019,P_1961,분식
A_13020,P_1961,마라떡볶이
A_13021,P_1961,동대문엽기떡볶이 신제주점
A_13022,P_1961,떡볶이
A_13023,P_1961,튀김
A_13024,P_1961,어묵
A_13025,P_1961,로제떡볶이
A_13026,P_1962,커피
A_13027,P_1962,동립
A_13028,P_1962,원두커피
A_13029,P_1962,카페추천
A_13030,P_1962,카페
A_13031,P_1962,커피전문점
A_13032,P_1963,해물
A_13033,P_1963,고등어조림
A_13034,P_1963,한식
A_13035,P_1963,횟집
A_13036,P_1963,생선
A_13037,P_1963,활어회
A_13038,P_1963,해산물
A_13039,P_1963,회
A_13040,P_1963,갈치조림
A_13041,P_1963,사시미
A_13042,P_1963,동막골 아라동
A_13043,P_1963,갈치구이
A_13044,P_1963,동막골
A_13045,P_1963,수산물
A_13046,P_1963,"해물,생선"
A_13047,P_1964,해물
A_13048,P_1964,고등어조림
A_13049,P_1964,한식
A_13050,P_1964,횟집
A_13051,P_1964,생선
A_13052,P_1964,동막골연동점
A_13053,P_1964,활어회
A_13054,P_1964,해산물
A_13055,P_1964,회
A_13056,P_1964,갈치조림
A_13057,P_1964,사시미
A_13058,P_1964,갈치구이
A_13059,P_1964,수산물
A_13060,P_1964,"해물,생선"
A_13061,P_1965,커피
A_13062,P_1965,사진카페
A_13063,P_1965,이색카페
A_13064,P_1965,케이크
A_13065,P_1965,컨셉카페
A_13066,P_1965,후식
A_13067,P_1965,카페추천
A_13068,P_1965,동문시장 과일모찌 운화당
A_13069,P_1965,디저트카페
A_13070,P_1965,커피전문점
A_13071,P_1965,테마카페
A_13072,P_1965,원두커피
A_13073,P_1965,카페
A_13074,P_1965,디저트
A_13075,P_1965,구움과자
A_13076,P_1965,동문시장
A_13077,P_1966,동문시장고기국수 금복식당
A_13078,P_1966,한식
A_13079,P_1966,동문시장고기국수
A_13080,P_1966,고기국수
A_13081,P_1966,비빔국수
A_13082,P_1966,멸치국수
A_13083,P_1966,국수
A_13084,P_1966,면요리
A_13085,P_1967,동문올레수산
A_13086,P_1967,동문올레수산 동문시장 본점
A_13087,P_1968,베이커리
A_13088,P_1968,도넛
A_13089,P_1968,동문올레찐빵
A_13090,P_1968,디저트
A_13091,P_1968,도너츠
A_13092,P_1968,동문올레찐빵 제주본점
A_13093,P_1968,간식
A_13094,P_1969,전골
A_13095,P_1969,한식
A_13096,P_1969,곱창전골
A_13097,P_1969,찌개
A_13098,P_1969,동서지간
A_13099,P_1969,버섯전골
A_13100,P_1969,전골요리
A_13101,P_1969,"찌개,전골"
A_13102,P_1970,비빔국수
A_13103,P_1970,멸치국수
A_13104,P_1970,한식
A_13105,P_1970,고기국수
A_13106,P_1970,국수
A_13107,P_1970,동진식당
A_13108,P_1970,면요리
A_13109,P_1971,동진식당 공항점
A_13110,P_1971,한식
A_13111,P_1971,동진식당
A_13112,P_1971,고기국수
A_13113,P_1971,비빔국수
A_13114,P_1971,멸치국수
A_13115,P_1971,국수
A_13116,P_1971,면요리
A_13117,P_1972,해물
A_13118,P_1972,고등어조림
A_13119,P_1972,한식
A_13120,P_1972,횟집
A_13121,P_1972,생선
A_13122,P_1972,동카름
A_13123,P_1972,활어회
A_13124,P_1972,해산물
A_13125,P_1972,회
A_13126,P_1972,갈치조림
A_13127,P_1972,사시미
A_13128,P_1972,갈치구이
A_13129,P_1972,수산물
A_13130,P_1972,"해물,생선"
A_13131,P_1973,고등어조림
A_13132,P_1973,생선
A_13133,P_1973,아귀
A_13134,P_1973,활어회
A_13135,P_1973,해산물
A_13136,P_1973,회
A_13137,P_1973,아구
A_13138,P_1973,사시미
A_13139,P_1973,갈치구이
A_13140,P_1973,해물
A_13141,P_1973,동해식당
A_13142,P_1973,아귀찜
A_13143,P_1973,한식
A_13144,P_1973,횟집
A_13145,P_1973,갈치조림
A_13146,P_1973,수산물
A_13147,P_1973,"해물,생선"
A_13148,P_1974,동화로연탄구이 연동점
A_13149,P_1974,"육류,고기"
A_13150,P_1974,육류
A_13151,P_1974,한식
A_13152,P_1974,동화로연탄구이
A_13153,P_1974,고기
A_13154,P_1975,"육류,고기"
A_13155,P_1975,육류
A_13156,P_1975,한식
A_13157,P_1975,돼지구이연구소
A_13158,P_1975,돼지구이연구소 제주시청
A_13159,P_1975,고기
A_13160,P_1976,"육류,고기"
A_13161,P_1976,한식
A_13162,P_1976,육류
A_13163,P_1976,돼지몰이촌
A_13164,P_1976,고기
A_13165,P_1977,커피
A_13166,P_1977,원두커피
A_13167,P_1977,카페추천
A_13168,P_1977,두갓
A_13169,P_1977,카페
A_13170,P_1977,커피전문점
A_13171,P_1978,어묵
A_13172,P_1978,김밥
A_13173,P_1978,분식
A_13174,P_1978,떡볶이
A_13175,P_1978,두루김밥
A_13176,P_1978,튀김
A_13177,P_1979,해물
A_13178,P_1979,고등어조림
A_13179,P_1979,한식
A_13180,P_1979,횟집
A_13181,P_1979,생선
A_13182,P_1979,두루두루
A_13183,P_1979,활어회
A_13184,P_1979,해산물
A_13185,P_1979,회
A_13186,P_1979,갈치조림
A_13187,P_1979,사시미
A_13188,P_1979,갈치구이
A_13189,P_1979,수산물
A_13190,P_1979,"해물,생선"
A_13191,P_1980,치킨
A_13192,P_1980,두리아치킨
A_13193,P_1980,프라이드
A_13194,P_1980,닭
A_13195,P_1980,두리아숯불바베큐
A_13196,P_1980,닭요리
A_13197,P_1980,양념치킨
A_13198,P_1980,후라이드
A_13199,P_1981,면요리
A_13200,P_1981,한식
A_13201,P_1981,칼국수맛집
A_13202,P_1981,고기국수
A_13203,P_1981,보말칼국수
A_13204,P_1981,비빔국수
A_13205,P_1981,멸치국수
A_13206,P_1981,국수
A_13207,P_1981,칼국수
A_13208,P_1981,해물칼국수
A_13209,P_1981,두리칼국수
A_13210,P_1982,둘리네국수
A_13211,P_1982,비빔국수
A_13212,P_1982,멸치국수
A_13213,P_1982,한식
A_13214,P_1982,국수
A_13215,P_1982,고기국수
A_13216,P_1982,면요리
A_13217,P_1983,"육류,고기"
A_13218,P_1983,삼겹살
A_13219,P_1983,뒷돈
A_13220,P_1983,한식
A_13221,P_1983,육류
A_13222,P_1983,고기
A_13223,P_1984,들녘에
A_13224,P_1984,한식
A_13225,P_1985,듬뿍반점
A_13226,P_1986,커피
A_13227,P_1986,원두커피
A_13228,P_1986,파스타
A_13229,P_1986,스테이크
A_13230,P_1986,카페
A_13231,P_1986,카페추천
A_13232,P_1986,서양음식
A_13233,P_1986,양식
A_13234,P_1986,디뷰
A_13235,P_1986,커피전문점
A_13236,P_1987,커피
A_13237,P_1987,사진카페
A_13238,P_1987,이색카페
A_13239,P_1987,딜레탕트 신제주점
A_13240,P_1987,케이크
A_13241,P_1987,컨셉카페
A_13242,P_1987,후식
A_13243,P_1987,카페추천
A_13244,P_1987,디저트카페
A_13245,P_1987,커피전문점
A_13246,P_1987,테마카페
A_13247,P_1987,원두커피
A_13248,P_1987,카페
A_13249,P_1987,디저트
A_13250,P_1987,딜레탕트
A_13251,P_1987,구움과자
A_13252,P_1988,커피
A_13253,P_1988,딜레탕트 조천함덕점
A_13254,P_1988,원두커피
A_13255,P_1988,카페추천
A_13256,P_1988,딜레탕트
A_13257,P_1988,카페
A_13258,P_1988,커피전문점
A_13259,P_1989,어묵
A_13260,P_1989,김밥
A_13261,P_1989,분식
A_13262,P_1989,떡볶이
A_13263,P_1989,땅꼬
A_13264,P_1989,튀김
A_13265,P_1990,커피
A_13266,P_1990,원두커피
A_13267,P_1990,카페추천
A_13268,P_1990,카페
A_13269,P_1990,떼르떼
A_13270,P_1990,커피전문점
A_13271,P_1991,한식
A_13272,P_1991,또똣
A_13273,P_1992,맥주집
A_13274,P_1992,BAR
A_13275,P_1992,술집
A_13276,P_1992,와인바
A_13277,P_1992,주점
A_13278,P_1992,펍
A_13279,P_1992,또똣 제주혼술바
A_13280,P_1992,또똣
A_13281,P_1992,이자카야
A_13282,P_1992,포차
A_13283,P_1992,칵테일
A_13284,P_1992,바
A_13285,P_1992,칵테일바
A_13286,P_1993,칵테일
A_13287,P_1993,맥주집
A_13288,P_1993,펍
A_13289,P_1993,호프집
A_13290,P_1993,호프
A_13291,P_1993,생맥주
A_13292,P_1993,BAR
A_13293,P_1993,"호프,요리주점"
A_13294,P_1993,술집
A_13295,P_1993,안주
A_13296,P_1993,주점
A_13297,P_1993,이자카야
A_13298,P_1993,또바기
A_13299,P_1993,포차
A_13300,P_1993,맥주
A_13301,P_1993,요리주점
A_13302,P_1993,바
A_13303,P_1994,빵
A_13304,P_1994,쿠키
A_13305,P_1994,케이크
A_13306,P_1994,베이커리
A_13307,P_1994,"제과,베이커리"
A_13308,P_1994,디저트
A_13309,P_1994,간식
A_13310,P_1994,또빵
A_13311,P_1994,베이커리카페
A_13312,P_1994,빵집
A_13313,P_1994,제과
A_13314,P_1995,라스또르따스
A_13315,P_1995,파스타
A_13316,P_1995,서양음식
A_13317,P_1995,스테이크
A_13318,P_1995,양식
A_13319,P_1995,브라질
A_13320,P_1995,"멕시칸,브라질"
A_13321,P_1995,멕시칸
A_13322,P_1996,커피
A_13323,P_1996,원두커피
A_13324,P_1996,카페추천
A_13325,P_1996,카페
A_13326,P_1996,라스트플라츠커피
A_13327,P_1996,커피전문점
A_13328,P_1997,커피
A_13329,P_1997,원두커피
A_13330,P_1997,카페추천
A_13331,P_1997,카페
A_13332,P_1997,라운드립스
A_13333,P_1997,커피전문점
A_13334,P_1998,커피
A_13335,P_1998,라이스웨더
A_13336,P_1998,원두커피
A_13337,P_1998,카페추천
A_13338,P_1998,카페
A_13339,P_1998,커피전문점
A_13340,P_1999,라타볼라
A_13341,P_1999,라타볼라 함덕본점
A_13342,P_2000,커피
A_13343,P_2000,케이크
A_13344,P_2000,베이커리
A_13345,P_2000,"제과,베이커리"
A_13346,P_2000,간식
A_13347,P_2000,카페추천
A_13348,P_2000,베이커리카페
A_13349,P_2000,커피전문점
A_13350,P_2000,원두커피
A_13351,P_2000,빵
A_13352,P_2000,카페
A_13353,P_2000,쿠키
A_13354,P_2000,디저트
A_13355,P_2000,레이어스베이크하우스
A_13356,P_2000,빵집
A_13357,P_2000,제과
A_13358,P_2001,장어
A_13359,P_2001,고등어조림
A_13360,P_2001,로당
A_13361,P_2001,생선
A_13362,P_2001,로당 본점
A_13363,P_2001,활어회
A_13364,P_2001,해산물
A_13365,P_2001,회
A_13366,P_2001,사시미
A_13367,P_2001,갈치구이
A_13368,P_2001,장어구이
A_13369,P_2001,해물
A_13370,P_2001,풍천장어
A_13371,P_2001,한식
A_13372,P_2001,횟집
A_13373,P_2001,갈치조림
A_13374,P_2001,바다장어
A_13375,P_2001,민물장어
A_13376,P_2001,수산물
A_13377,P_2001,"해물,생선"
A_13378,P_2002,장어
A_13379,P_2002,고등어조림
A_13380,P_2002,로당
A_13381,P_2002,생선
A_13382,P_2002,활어회
A_13383,P_2002,해산물
A_13384,P_2002,회
A_13385,P_2002,로당 연동점
A_13386,P_2002,사시미
A_13387,P_2002,갈치구이
A_13388,P_2002,장어구이
A_13389,P_2002,해물
A_13390,P_2002,풍천장어
A_13391,P_2002,한식
A_13392,P_2002,횟집
A_13393,P_2002,갈치조림
A_13394,P_2002,바다장어
A_13395,P_2002,민물장어
A_13396,P_2002,수산물
A_13397,P_2002,"해물,생선"
A_13398,P_2003,커피
A_13399,P_2003,원두커피
A_13400,P_2003,로미뮤직하우스
A_13401,P_2003,카페추천
A_13402,P_2003,카페
A_13403,P_2003,커피전문점
A_13404,P_2004,커피
A_13405,P_2004,원두커피
A_13406,P_2004,카페추천
A_13407,P_2004,롤링브루잉
A_13408,P_2004,카페
A_13409,P_2004,커피전문점
A_13410,P_2005,커피
A_13411,P_2005,롱리브
A_13412,P_2005,원두커피
A_13413,P_2005,카페추천
A_13414,P_2005,카페
A_13415,P_2005,커피전문점
A_13416,P_2006,파스타
A_13417,P_2006,서양음식
A_13418,P_2006,스테이크
A_13419,P_2006,양식
A_13420,P_2006,롱앤플랫
A_13421,P_2007,루샹
A_13422,P_2007,중식
A_13423,P_2007,중국요리
A_13424,P_2008,빵
A_13425,P_2008,쿠키
A_13426,P_2008,케이크
A_13427,P_2008,베이커리
A_13428,P_2008,"제과,베이커리"
A_13429,P_2008,디저트
A_13430,P_2008,간식
A_13431,P_2008,르팡슈
A_13432,P_2008,베이커리카페
A_13433,P_2008,빵집
A_13434,P_2008,제과
A_13435,P_2009,일식
A_13436,P_2009,우동
A_13437,P_2009,"돈까스,우동"
A_13438,P_2009,사시미
A_13439,P_2009,돈까스
A_13440,P_2009,리릭
A_13441,P_2009,돈가스
A_13442,P_2009,면요리
A_13443,P_2009,치즈돈까스
A_13444,P_2009,왕돈까스
A_13445,P_2009,가락국수
A_13446,P_2009,덴푸라
A_13447,P_2009,일본요리
A_13448,P_2009,사누키우동
A_13449,P_2009,스시
A_13450,P_2010,분식
A_13451,P_2010,마님순대
A_13452,P_2010,순대볶음
A_13453,P_2010,한식
A_13454,P_2010,백순대
A_13455,P_2010,순대국
A_13456,P_2010,순대
A_13457,P_2011,마당민속주점
A_13458,P_2011,BAR
A_13459,P_2011,술집
A_13460,P_2011,칵테일
A_13461,P_2011,바
A_13462,P_2011,펍
A_13463,P_2012,면요리
A_13464,P_2012,한식
A_13465,P_2012,칼국수맛집
A_13466,P_2012,고기국수
A_13467,P_2012,보말칼국수
A_13468,P_2012,비빔국수
A_13469,P_2012,멸치국수
A_13470,P_2012,국수
A_13471,P_2012,칼국수
A_13472,P_2012,마두천칼국수
A_13473,P_2012,해물칼국수
A_13474,P_2013,고등어조림
A_13475,P_2013,생선
A_13476,P_2013,활어회
A_13477,P_2013,해산물
A_13478,P_2013,회
A_13479,P_2013,갈치회
A_13480,P_2013,사시미
A_13481,P_2013,갈치구이
A_13482,P_2013,해물
A_13483,P_2013,고등어회
A_13484,P_2013,마라도횟집
A_13485,P_2013,한식
A_13486,P_2013,딱새우회
A_13487,P_2013,횟집
A_13488,P_2013,물회
A_13489,P_2013,갈치조림
A_13490,P_2013,수산물
A_13491,P_2013,"해물,생선"
A_13492,P_2014,마라톤식당
A_13493,P_2014,한식
A_13494,P_2015,빵
A_13495,P_2015,쿠키
A_13496,P_2015,케이크
A_13497,P_2015,베이커리
A_13498,P_2015,"제과,베이커리"
A_13499,P_2015,디저트
A_13500,P_2015,간식
A_13501,P_2015,마로네디저트
A_13502,P_2015,베이커리카페
A_13503,P_2015,빵집
A_13504,P_2015,제과
A_13505,P_2016,"육류,고기"
A_13506,P_2016,마리조아
A_13507,P_2016,한식
A_13508,P_2016,육류
A_13509,P_2016,마리조아 본점
A_13510,P_2016,고기
A_13511,P_2017,커피
A_13512,P_2017,원두커피
A_13513,P_2017,사진카페
A_13514,P_2017,이색카페
A_13515,P_2017,카페
A_13516,P_2017,케이크
A_13517,P_2017,구움과자
A_13518,P_2017,디저트
A_13519,P_2017,컨셉카페
A_13520,P_2017,마음에온
A_13521,P_2017,카페추천
A_13522,P_2017,후식
A_13523,P_2017,디저트카페
A_13524,P_2017,커피전문점
A_13525,P_2017,테마카페
A_13526,P_2018,커피
A_13527,P_2018,원두커피
A_13528,P_2018,사진카페
A_13529,P_2018,이색카페
A_13530,P_2018,카페
A_13531,P_2018,케이크
A_13532,P_2018,구움과자
A_13533,P_2018,디저트
A_13534,P_2018,마이니모에
A_13535,P_2018,컨셉카페
A_13536,P_2018,카페추천
A_13537,P_2018,후식
A_13538,P_2018,디저트카페
A_13539,P_2018,커피전문점
A_13540,P_2018,테마카페
A_13541,P_2019,일식
A_13542,P_2019,라멘
A_13543,P_2019,일본식라면
A_13544,P_2019,일본라멘
A_13545,P_2019,마초면탁
A_13546,P_2019,덴푸라
A_13547,P_2019,사시미
A_13548,P_2019,돈코츠
A_13549,P_2019,일본요리
A_13550,P_2019,스시
A_13551,P_2020,커피
A_13552,P_2020,원두커피
A_13553,P_2020,카페추천
A_13554,P_2020,카페
A_13555,P_2020,마피스
A_13556,P_2020,커피전문점
A_13557,P_2021,커피
A_13558,P_2021,원두커피
A_13559,P_2021,카페추천
A_13560,P_2021,마핑고
A_13561,P_2021,카페
A_13562,P_2021,커피전문점
A_13563,P_2022,맥주집
A_13564,P_2022,펍
A_13565,P_2022,호프집
A_13566,P_2022,호프
A_13567,P_2022,막하우스
A_13568,P_2022,생맥주
A_13569,P_2022,BAR
A_13570,P_2022,"호프,요리주점"
A_13571,P_2022,술집
A_13572,P_2022,안주
A_13573,P_2022,주점
A_13574,P_2022,이자카야
A_13575,P_2022,포차
A_13576,P_2022,맥주
A_13577,P_2022,요리주점
A_13578,P_2022,바
A_13579,P_2023,면요리
A_13580,P_2023,한식
A_13581,P_2023,만강촌옛날칼국수
A_13582,P_2023,칼국수맛집
A_13583,P_2023,고기국수
A_13584,P_2023,보말칼국수
A_13585,P_2023,비빔국수
A_13586,P_2023,멸치국수
A_13587,P_2023,국수
A_13588,P_2023,칼국수
A_13589,P_2023,해물칼국수
A_13590,P_2024,고등어조림
A_13591,P_2024,생선
A_13592,P_2024,활어회
A_13593,P_2024,해산물
A_13594,P_2024,회
A_13595,P_2024,갈치회
A_13596,P_2024,사시미
A_13597,P_2024,갈치구이
A_13598,P_2024,해물
A_13599,P_2024,고등어회
A_13600,P_2024,한식
A_13601,P_2024,딱새우회
A_13602,P_2024,횟집
A_13603,P_2024,물회
A_13604,P_2024,갈치조림
A_13605,P_2024,만배회센타
A_13606,P_2024,수산물
A_13607,P_2024,"해물,생선"
A_13608,P_2025,만복반미
A_13609,P_2025,브런치
A_13610,P_2025,만복반미 노형쌀국수
A_13611,P_2025,아침식사
A_13612,P_2025,토스트
A_13613,P_2025,패스트푸드
A_13614,P_2025,샌드위치
A_13615,P_2026,고등어조림
A_13616,P_2026,생선
A_13617,P_2026,만원의행복
A_13618,P_2026,활어회
A_13619,P_2026,해산물
A_13620,P_2026,회
A_13621,P_2026,갈치회
A_13622,P_2026,사시미
A_13623,P_2026,갈치구이
A_13624,P_2026,해물
A_13625,P_2026,고등어회
A_13626,P_2026,한식
A_13627,P_2026,딱새우회
A_13628,P_2026,횟집
A_13629,P_2026,물회
A_13630,P_2026,갈치조림
A_13631,P_2026,수산물
A_13632,P_2026,"해물,생선"
A_13633,P_2027,말고기연구소
A_13634,P_2027,말고기연구소 제주공항점
A_13635,P_2028,커피
A_13636,P_2028,원두커피
A_13637,P_2028,카페추천
A_13638,P_2028,카페
A_13639,P_2028,말로
A_13640,P_2028,커피전문점
A_13641,P_2029,해물
A_13642,P_2029,고등어조림
A_13643,P_2029,한식
A_13644,P_2029,횟집
A_13645,P_2029,생선
A_13646,P_2029,맛고을명가
A_13647,P_2029,활어회
A_13648,P_2029,해산물
A_13649,P_2029,회
A_13650,P_2029,갈치조림
A_13651,P_2029,사시미
A_13652,P_2029,갈치구이
A_13653,P_2029,수산물
A_13654,P_2029,"해물,생선"
A_13655,P_2030,어묵
A_13656,P_2030,김밥
A_13657,P_2030,분식
A_13658,P_2030,떡볶이
A_13659,P_2030,맛깔분식
A_13660,P_2030,튀김
A_13661,P_2031,감자탕
A_13662,P_2031,한식
A_13663,P_2031,맛나감자탕 제주1호점
A_13664,P_2031,뼈해장국
A_13665,P_2031,맛나감자탕
A_13666,P_2031,묵은지감자탕
A_13667,P_2032,해물
A_13668,P_2032,고등어조림
A_13669,P_2032,한식
A_13670,P_2032,횟집
A_13671,P_2032,생선
A_13672,P_2032,활어회
A_13673,P_2032,해산물
A_13674,P_2032,회
A_13675,P_2032,갈치조림
A_13676,P_2032,사시미
A_13677,P_2032,맛난사계절
A_13678,P_2032,갈치구이
A_13679,P_2032,수산물
A_13680,P_2032,"해물,생선"
A_13681,P_2033,맛있는집밥
A_13682,P_2033,한식
A_13683,P_2034,맛장터해장국
A_13684,P_2034,한식
A_13685,P_2035,맛집올레
A_13686,P_2035,한식
A_13687,P_2036,맛짱김밥 오라점
A_13688,P_2036,어묵
A_13689,P_2036,김밥
A_13690,P_2036,분식
A_13691,P_2036,떡볶이
A_13692,P_2036,튀김
A_13693,P_2036,맛짱김밥
A_13694,P_2037,닭볶음탕
A_13695,P_2037,치킨
A_13696,P_2037,한식
A_13697,P_2037,육류
A_13698,P_2037,매니아불닭
A_13699,P_2037,닭
A_13700,P_2037,닭요리
A_13701,P_2037,"육류,고기"
A_13702,P_2037,닭갈비
A_13703,P_2037,매니아불닭 용담점
A_13704,P_2037,고기
A_13705,P_2038,해물
A_13706,P_2038,고등어조림
A_13707,P_2038,한식
A_13708,P_2038,횟집
A_13709,P_2038,생선
A_13710,P_2038,활어회
A_13711,P_2038,해산물
A_13712,P_2038,회
A_13713,P_2038,갈치조림
A_13714,P_2038,사시미
A_13715,P_2038,매콤갈치명태촌
A_13716,P_2038,갈치구이
A_13717,P_2038,수산물
A_13718,P_2038,"해물,생선"
A_13719,P_2039,맥도날드
A_13720,P_2039,맥도날드 제주 외도DT점
A_13721,P_2039,패스트푸드
A_13722,P_2040,맹기리수산
A_13723,P_2040,고등어조림
A_13724,P_2040,생선
A_13725,P_2040,활어회
A_13726,P_2040,해산물
A_13727,P_2040,회
A_13728,P_2040,갈치회
A_13729,P_2040,사시미
A_13730,P_2040,갈치구이
A_13731,P_2040,해물
A_13732,P_2040,고등어회
A_13733,P_2040,한식
A_13734,P_2040,딱새우회
A_13735,P_2040,횟집
A_13736,P_2040,물회
A_13737,P_2040,갈치조림
A_13738,P_2040,수산물
A_13739,P_2040,"해물,생선"
A_13740,P_2041,먹고보자식당
A_13741,P_2041,한식
A_13742,P_2042,고등어조림
A_13743,P_2042,생선
A_13744,P_2042,활어회
A_13745,P_2042,해산물
A_13746,P_2042,회
A_13747,P_2042,갈치회
A_13748,P_2042,사시미
A_13749,P_2042,먹보횟집
A_13750,P_2042,갈치구이
A_13751,P_2042,해물
A_13752,P_2042,고등어회
A_13753,P_2042,한식
A_13754,P_2042,딱새우회
A_13755,P_2042,횟집
A_13756,P_2042,물회
A_13757,P_2042,갈치조림
A_13758,P_2042,수산물
A_13759,P_2042,"해물,생선"
A_13760,P_2043,고등어조림
A_13761,P_2043,생선
A_13762,P_2043,활어회
A_13763,P_2043,해산물
A_13764,P_2043,회
A_13765,P_2043,갈치회
A_13766,P_2043,사시미
A_13767,P_2043,갈치구이
A_13768,P_2043,해물
A_13769,P_2043,고등어회
A_13770,P_2043,한식
A_13771,P_2043,딱새우회
A_13772,P_2043,횟집
A_13773,P_2043,물회
A_13774,P_2043,멍텅구리24시
A_13775,P_2043,갈치조림
A_13776,P_2043,수산물
A_13777,P_2043,"해물,생선"
A_13778,P_2044,메로식당 제주시청본점
A_13779,P_2044,메로식당
A_13780,P_2045,베트남음식
A_13781,P_2045,반미
A_13782,P_2045,태국
